"Id","StateId","ScientificName","CommonName","MaxHeight","MaxHeightInputFormat","MaxHeightTreeId","MaxGirth","MaxGirthInputFormat","MaxGirthTreeId","MaxCrownSpread","MaxCrownSpreadInputFormat","MaxCrownSpreadTreeId","Number"
"1486953908","3","Carnegiea gigantea","Saguaro","4.2299999237060547e+001","2","24662","6.7500000000000000e+000","2","159294","0.0000000000000000e+000","0",NULL,"13"
"1486957355","40","Vitis spp.","Grape","0.0000000000000000e+000","0",NULL,"2.0833332538604736e+000","2","229505","0.0000000000000000e+000","0",NULL,"1"
"1487528274","47","Populus × jackii","Balm-Of-Gilead","9.4699996948242188e+001","2","313148","7.0000000000000000e+000","2","312043","4.6000000000000000e+001","2","312043","2"
"1488494568","7","Sassafras albidum","Sassafras","1.0050000000000000e+002","2","232126","5.8333334922790527e+000","2","232126","0.0000000000000000e+000","0",NULL,"2"
"1489946513","47","Amelanchier arborea var. arborea","Common Serviceberry","8.2900001525878906e+001","2","235874","2.5000000000000000e+000","2","235874","0.0000000000000000e+000","0",NULL,"4"
"1490399313","36","Rhus typhina","Staghorn Sumac","3.6900001525878906e+001","2","138121","1.8999999761581421e+000","2","163332","0.0000000000000000e+000","0",NULL,"9"
"1491159066","32","Betula alleghaniensis var. alleghaniensis","Yellow Birch","1.0008333587646484e+002","2","214304","1.2699999809265137e+001","2","213667","0.0000000000000000e+000","0",NULL,"6"
"1492365507","18","Liquidambar styraciflua","Sweetgum","1.2730000305175781e+002","2","158453","1.3000000000000000e+001","2","128108","0.0000000000000000e+000","0",NULL,"11"
"1492957728","32","Sorbus latifolia","Service Tree Of Fontainebleau","7.0599998474121094e+001","2","189039","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"1493373051","38","Quercus rubra","Northern Red Oak","1.5300000000000000e+002","2","252915","1.5250000000000000e+001","2","237788","0.0000000000000000e+000","0",NULL,"55"
"1493821412","4","Lithocarpus densiflorus var. densiflorus","Tanoak","1.2400000000000000e+002","2","320744","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"1493862038","6","Quercus bicolor","Swamp White Oak","7.1000000000000000e+001","2","242624","1.9583333969116211e+001","2","242624","0.0000000000000000e+000","0",NULL,"1"
"1493899077","9","Quercus coccinea","Scarlet Oak","1.2450000000000000e+002","2","235177","9.3333330154418945e+000","2","249288","0.0000000000000000e+000","0",NULL,"4"
"1495107276","2","Fraxinus caroliniana","Carolina Ash","4.8599998474121094e+001","2","241587","1.6666666269302368e+000","2","241587","0.0000000000000000e+000","0",NULL,"1"
"1495123527","32","Acer pensylvanicum","Striped Maple","6.2299999237060547e+001","2","221376","2.3800001144409180e+000","2","221376","0.0000000000000000e+000","0",NULL,"16"
"1495310044","18","Abies firma","Momi Fir","5.7500000000000000e+001","2","102905","5.8333334922790527e+000","2","102905","0.0000000000000000e+000","0",NULL,"1"
"1495914382","18","Quercus falcata","Southern Red Oak","1.2080000305175781e+002","2","168143","9.3999996185302734e+000","2","128080","0.0000000000000000e+000","0",NULL,"6"
"1496214410","46","Pinus resinosa","Red Pine","1.3319999694824219e+002","2","233370","1.1583333015441895e+001","2","233371","0.0000000000000000e+000","0",NULL,"23"
"1496253801","8","Juniperus virginiana","Eastern Redcedar","7.2699996948242188e+001","2","159252","5.3416666984558105e+000","2","159252","0.0000000000000000e+000","0",NULL,"1"
"1496337066","3","Juniperus arizonica","Redberry Juniper","2.7700000762939453e+001","2","142572","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"1496417931","38","Morus spp.","Mulberry","2.7600000381469727e+001","2","252619","2.9166667461395264e+000","2","252619","0.0000000000000000e+000","0",NULL,"1"
"1497887738","32","Carya texana","Black Hickory","9.7099998474121094e+001","2","226044","6.4099998474121094e+000","2","226044","0.0000000000000000e+000","0",NULL,"1"
"1497919277","4","Quercus lobata","Valley Oak","1.5100000000000000e+002","2","268818","1.6500000000000000e+001","2","274971","0.0000000000000000e+000","0",NULL,"5"
"1498400447","6","Acer spp.","Maple","7.5000000000000000e+001","2","243161","9.5833330154418945e+000","2","243161","0.0000000000000000e+000","0",NULL,"1"
"1498701864","33","Prunus serotina","Black Cherry","1.5450000000000000e+002","2","288176","1.0416666984558105e+001","2","33578","0.0000000000000000e+000","0",NULL,"26"
"1499123224","9","Quercus lyrata","Overcup Oak","1.2200000000000000e+002","2","234719","1.2583333015441895e+001","2","234719","0.0000000000000000e+000","0",NULL,"2"
"1500220511","15","Ostrya virginiana var. virginiana","Hophornbeam","6.3299999237060547e+001","2","297425","2.5000000000000000e+000","2","297425","0.0000000000000000e+000","0",NULL,"2"
"1502388600","36","Kalopanax septemlobus","Castor Aralia","6.5000000000000000e+001","2","133819","1.3900000572204590e+001","2","133819","9.3000000000000000e+001","2","133819","1"
"1502844149","47","Rhus copallinum","Winged Sumac","1.9600000381469727e+001","2","313154","1.6666666269302368e+000","2","312104","1.3000000000000000e+001","2","312104","4"
"1504131658","7","Ilex opaca var. opaca","American Holly","6.7599998474121094e+001","2","140161","2.0000000000000000e+000","2","140161","0.0000000000000000e+000","0",NULL,"1"
"1505039792","32","Chamaecyparis obtusa","Hinoki False Cypress","8.4599998474121094e+001","2","226067","4.8000001907348633e+000","2","226067","0.0000000000000000e+000","0",NULL,"1"
"1506588551","1","Cladrastis kentukea","Kentucky Yellowwood","6.4400001525878906e+001","2","315720","2.5299999713897705e+000","2","315720","0.0000000000000000e+000","0",NULL,"1"
"150679207","22","Liquidambar styraciflua","Sweetgum","1.3989999389648437e+002","2","283622","1.3359999656677246e+001","2","283622","0.0000000000000000e+000","0",NULL,"6"
"1506877115","22","Platanus occidentalis","American Sycamore","1.3330000305175781e+002","2","283650","2.0583333969116211e+001","2","171885","0.0000000000000000e+000","0",NULL,"5"
"1506946850","33","Halesia carolina","Carolina Silverbell","2.5799999237060547e+001","2","272986","1.8583332300186157e+000","2","272986","0.0000000000000000e+000","0",NULL,"1"
"1507777284","18","Cornus florida","Flowering Dogwood","5.1200000762939453e+001","2","168117","2.0000000000000000e+000","2","128449","0.0000000000000000e+000","0",NULL,"6"
"1507975481","15","Acer saccharum","Sugar Maple","6.8800003051757812e+001","2","112332","1.0599999427795410e+001","2","76412","0.0000000000000000e+000","0",NULL,"2"
"1508062948","47","Prunus avium","Sweet Cherry","8.2500000000000000e+001","2","313149","6.9416670799255371e+000","2","196162","5.8500000000000000e+001","2","196162","5"
"1509788407","20","Fraxinus americana","White Ash","1.0059999847412109e+002","2","240004","6.9166665077209473e+000","2","240004","0.0000000000000000e+000","0",NULL,"2"
"1510067347","32","Amelanchier laevis","Allegheny Serviceberry","2.3000000000000000e+001","2","226129","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"1510798191","32","Acer negundo","Boxelder","8.1199996948242188e+001","2","265918","4.4166665077209473e+000","2","265918","0.0000000000000000e+000","0",NULL,"5"
"1511401495","21","Acer negundo","Boxelder","8.1000000000000000e+001","2","239922","4.0833334922790527e+000","2","239922","0.0000000000000000e+000","0",NULL,"1"
"1512045715","18","Albizia julibrissin","Silktree","3.1500000000000000e+001","2","280946","1.7500000000000000e+000","2","128441","0.0000000000000000e+000","0",NULL,"2"
"1512385778","3","Washingtonia filifera","California Fan Palm","6.2900001525878906e+001","2","274861","9.0166664123535156e+000","2","274860","0.0000000000000000e+000","0",NULL,"2"
"1512613774","40","Carya laciniosa","Shellbark Hickory","1.2000000000000000e+002","2","322722","9.1000003814697266e+000","2","321926","0.0000000000000000e+000","0",NULL,"12"
"1512621244","23","Carya spp.","Hickory","1.1400000000000000e+002","2","251624","1.0000000000000000e+001","2","251625","0.0000000000000000e+000","0",NULL,"2"
"1513321185","30","Pinus ponderosa var. scopulorum","Ponderosa Pine","1.3630000305175781e+002","2","320670","6.8000001907348633e+000","2","320670","0.0000000000000000e+000","0",NULL,"2"
"1513613981","3","Pinus strobiformis","Southwestern White Pine","1.0419999694824219e+002","2","320685","1.0109999656677246e+001","2","320684","0.0000000000000000e+000","0",NULL,"2"
"1514652498","4","Hesperocyparis luistanica","Mexican Cypress","1.1590000152587891e+002","2","274981","5.4166665077209473e+000","2","274980","0.0000000000000000e+000","0",NULL,"2"
"1515420342","38","Vaccinium arboreum","Farkleberry","2.9399999618530273e+001","2","2427","2.4166667461395264e+000","2","2426","2.5500000000000000e+001","2","2426","3"
"1517492030","32","Picea abies","Norway Spruce","1.4500000000000000e+002","2","264822","1.3416666984558105e+001","2","266414","1.0583333015441895e+001","2","266413","69"
"1517627411","47","Betula lenta","Sweet Birch","1.0159999847412109e+002","2","163282","9.0000000000000000e+000","2","312044","7.5500000000000000e+001","2","313248","20"
"1517631747","43","Picea orientalis","Oriental Spruce","8.7500000000000000e+001","2","224546","1.0166666984558105e+001","2","224546","0.0000000000000000e+000","0",NULL,"1"
"1518702359","40","Cercis canadensis var. canadensis","Eastern Redbud","4.7799999237060547e+001","2","314570","2.7000000476837158e+000","2","314570","0.0000000000000000e+000","0",NULL,"2"
"1518889706","18","Magnolia virginiana","Sweetbay","5.5700000762939453e+001","2","45424","2.7999999523162842e+000","2","45422","0.0000000000000000e+000","0",NULL,"3"
"1519232916","22","Quercus shumardii","Shumard's Oak","1.2340000152587891e+002","2","283626","1.3699999809265137e+001","2","283626","1.2641666412353516e+001","2","171793","5"
"1521295336","7","Aesculus flava","Yellow Buckeye","8.8000000000000000e+001","2","75454","1.0333333015441895e+001","2","75454","0.0000000000000000e+000","0",NULL,"1"
"1521350485","17","Larix decidua","European Larch","1.4769999694824219e+002","2","250176","4.8333334922790527e+000","2","256004","0.0000000000000000e+000","0",NULL,"2"
"1521852966","9","Gymnocladus dioicus","Kentucky Coffeetree","6.9900001525878906e+001","2","243212","6.0000000000000000e+000","2","243212","0.0000000000000000e+000","0",NULL,"1"
"1523545467","29","Liriodendron tulipifera","Tuliptree","1.5160000610351562e+002","2","170934","1.9000000000000000e+001","2","170945","9.1000000000000000e+001","2","171029","28"
"1523651032","3","Quercus suber","Cork Oak","4.3799999237060547e+001","2","274866","5.2083334922790527e+000","2","274866","0.0000000000000000e+000","0",NULL,"1"
"1524027237","41","Quercus macrocarpa","Bur Oak","7.3500000000000000e+001","2","241214","1.8699998855590820e+001","2","241214","8.7000000000000000e+001","2","241214","1"
"1525447449","15","Ulmus americana","American Elm","1.2100000000000000e+002","2","297486","9.5000000000000000e+000","2","297675","0.0000000000000000e+000","0",NULL,"6"
"1525501071","36","Pinus rigida","Pitch Pine","9.5599998474121094e+001","2","255880","6.9166665077209473e+000","2","139700","0.0000000000000000e+000","0",NULL,"26"
"1525781528","2","Quercus nigra","Water Oak","1.2480000305175781e+002","2","243117","1.3916666984558105e+001","2","241728","0.0000000000000000e+000","0",NULL,"11"
"1525974980","33","Carya tomentosa","Mockernut Hickory","1.0600000000000000e+002","2","165837","8.9166669845581055e+000","2","272605","6.7000000000000000e+001","2","272605","4"
"1527583202","29","Quercus phellos","Willow Oak","1.2500000000000000e+002","2","170607","1.6416666030883789e+001","2","171592","0.0000000000000000e+000","0",NULL,"6"
"1529688383","18","Vaccinium fuscatum","Black Highbush Blueberry","1.6799999237060547e+001","2","128106","8.0000001192092896e-001","2","128106","0.0000000000000000e+000","0",NULL,"1"
